	subject	list	trial_type	position	item	text	span	scheme	story	trial
14800	4	218	study	18	1941	to his Jeep, 	[535, 548]	human	Flight	1
14801	4	218	study	19	1942	rose to a height of thirty feet or so, 	[548, 587]	human	Flight	1
14802	4	218	study	20	1943	and had himself a little picnic. 	[587, 620]	human	Flight	1
14803	4	218	study	21	1944	He planned to just shoot out a couple balloons and float gently back to earth, 	[620, 699]	human	Flight	1
14804	4	218	study	22	1945	just as easy as could be.	[699, 724]	human	Flight	1
14805	4	218	study	23	1946	But Larry, it would seem, was not so good with physics. 	[724, 780]	human	Flight	1
14806	4	218	study	24	1947	When he released the tether, his craft rose 	[780, 824]	human	Flight	1
14807	4	218	study	25	1948	15,000 feet in the air. 	[824, 848]	human	Flight	1
14808	4	218	study	26	1949	According to some reports, 	[848, 875]	human	Flight	1
14809	4	218	study	27	1950	he didn't dare shoot out the balloons, 	[875, 914]	human	Flight	1
14810	4	218	study	28	1951	for fear the chair would tip. 	[914, 944]	human	Flight	1
14811	4	218	study	29	1952	Eventually, he drifted into the approach corridor of Long Beach airport, 	[944, 1017]	human	Flight	1
14812	4	218	study	30	1953	disrupting air traffic. 	[1017, 1041]	human	Flight	1
14813	4	218	study	31	1954	Imagine for a moment what that must have looked like to the folks waiting for clearance to land: 	[1041, 1138]	human	Flight	1
14814	4	218	study	32	1955	a man in a lawn chair with a gun, 	[1138, 1172]	human	Flight	1
14815	4	218	study	33	1956	some three miles above the ground. 	[1172, 1207]	human	Flight	1
14816	4	218	study	34	1957	He did finally touch down safely, 	[1207, 1241]	human	Flight	1
14817	4	218	study	35	1958	though not before getting tangled in some power lines 	[1241, 1295]	human	Flight	1
14818	4	218	study	36	1959	and knocking out power in the entire Long Beach area. 	[1295, 1349]	human	Flight	1
14819	4	218	study	37	1960	It goes without saying that Larry, upon touchdown, was arrested. 	[1349, 1414]	human	Flight	1
14820	4	218	study	38	1961	Seems the FAA took umbrage with his violation of restricted airspace.	[1414, 1483]	human	Flight	1
14821	4	218	study	39	1962	But by the time they nabbed him, the story had spread, 	[1483, 1538]	human	Flight	1
14822	4	218	study	40	1963	and a few crack reporters witnessed his arrest. 	[1538, 1586]	human	Flight	1
14823	4	218	study	41	1964	One of those reporters asked why he'd done it. 	[1586, 1633]	human	Flight	1
14824	4	218	study	42	1965	Larry's response? 	[1633, 1651]	human	Flight	1
14825	4	218	study	43	1966	"""A man can't just sit around."""	[1651, 1681]	human	Flight	1
14826	4	218	recall	2	2263	once , there was a guy named larry .	[0, 34]	human	Flight	1
14827	4	218	recall	3	2264	  larry had a dream that he could fly ,	[34, 72]	human	Flight	1
14828	4	218	recall	5	1926	but he was not suited to be a pilot	[72, 107]	human	Flight	1
14829	4	218	recall	4	2265	". most guys with larry 's suit would just give up , but larry would n't do that . 				"	[-1, 80]	human	Flight	1
14830	4	218	recall	6	1934	he tied a lawn chair	[188, 209]	human	Flight	1
14831	4	218	recall	7	2266	with 40 balloons and brought sandwiches and a gun .	[209, 260]	human	Flight	1
14832	4	218	recall	8	1940	he broke the tether between him and	[260, 296]	human	Flight	1
14833	4	218	recall	9	1941	his jeep	[296, 304]	human	Flight	1
14834	4	218	recall	11	2267	, and he figured that he would float to about 30 feet in the air ,	[304, 370]	human	Flight	1
14835	4	218	recall	12	1943	have a picnic	[370, 383]	human	Flight	1
14836	4	218	recall	10	2268	, and	[304, 310]	human	Flight	1
14837	4	218	recall	13	1944	then shoot the balloons until he would land safely on the ground	[389, 453]	human	Flight	1
14838	4	218	recall	14	1946	however , larry was not very good at physics	[458, 501]	human	Flight	1
14839	4	218	recall	15	1948	before he knew it , he was 15,000 feet in the air	[503, 551]	human	Flight	1
14840	4	218	recall	16	2268	. he did n't dare shoot any balloons	[551, 587]	human	Flight	1
14841	4	218	recall	17	1951	for fear the chair would flip over .	[587, 623]	human	Flight	1
14842	4	218	recall	18	1953	he then rose to airplane level and disrupted air space	[623, 677]	human	Flight	1
14843	4	218	recall	19	2269	imagine , what a sight !	[679, 701]	human	Flight	1
14844	4	218	recall	20	1955	a guy in a lawn chair and balloons with a gun	[702, 748]	human	Flight	1
14845	4	218	recall	1	2270	"3 miles high in the air ! 				"	[-1, 28]	human	Flight	1
14846	4	218	recall	21	1957	he did , eventually , make it back down safely	[777, 821]	human	Flight	1
14847	4	218	recall	22	1958	but he got tangled in some power cords	[823, 862]	human	Flight	1
14848	4	218	recall	23	1959	knocked out power for his long island neighborhood	[866, 916]	human	Flight	1
14849	4	218	recall	24	1960	he then got arrested	[918, 938]	human	Flight	1
14850	4	218	recall	25	2271	, as the faa had a problem with him being in restricted airspace .	[938, 1004]	human	Flight	1
14851	4	218	recall	26	1964	when journalists asked why he did it	[1004, 1040]	human	Flight	1
14852	4	218	recall	27	2272	", he answered , "" a man ca n't just sit around ! """	[1040, 1085]	human	Flight	1
14853	4	219	study	1	1924	Larry Walters had a dream that he could fly.  	[0, 46]	human	Flight	2
14854	4	219	study	2	1925	The problem was that Larry's vision was poor, 	[46, 92]	human	Flight	2
14855	4	219	study	3	1926	and he was thus ill-suited to become a pilot. 	[92, 138]	human	Flight	2
14856	4	219	study	4	1927	Most people, faced with similar limitations, might let go of such a dream.	[138, 212]	human	Flight	2
14857	4	219	study	5	1928	Larry Walters was not most people. 	[212, 247]	human	Flight	2
14858	4	219	study	6	1929	On a sunny summer day 	[247, 269]	human	Flight	2
14859	4	219	study	7	1930	in 1982, 	[269, 278]	human	Flight	2
14860	4	219	study	8	1931	in his modest backyard 	[278, 301]	human	Flight	2
14861	4	219	study	9	1932	in San Pedro, 	[301, 315]	human	Flight	2
14862	4	219	study	10	1933	Larry boarded a makeshift aircraft 	[315, 350]	human	Flight	2
14863	4	219	study	11	1934	comprising a lawn chair, 	[350, 375]	human	Flight	2
14864	4	219	study	12	1935	a seat belt, 	[375, 388]	human	Flight	2
14865	4	219	study	13	1936	and forty-odd weather balloons. 	[388, 420]	human	Flight	2
14866	4	219	study	14	1937	Armed with a pellet gun, 	[420, 445]	human	Flight	2
14867	4	219	study	15	1938	a CB radio, 	[445, 457]	human	Flight	2
14868	4	219	study	16	1939	and a cooler full of sandwiches, 	[457, 490]	human	Flight	2
14869	4	219	study	17	1940	he released the line that tethered his craft 	[490, 535]	human	Flight	2
14870	4	219	study	18	1941	to his Jeep, 	[535, 548]	human	Flight	2
14871	4	219	study	19	1942	rose to a height of thirty feet or so, 	[548, 587]	human	Flight	2
14872	4	219	study	20	1943	and had himself a little picnic. 	[587, 620]	human	Flight	2
14873	4	219	study	21	1944	He planned to just shoot out a couple balloons and float gently back to earth, 	[620, 699]	human	Flight	2
14874	4	219	study	22	1945	just as easy as could be.	[699, 724]	human	Flight	2
14875	4	219	study	23	1946	But Larry, it would seem, was not so good with physics. 	[724, 780]	human	Flight	2
14876	4	219	study	24	1947	When he released the tether, his craft rose 	[780, 824]	human	Flight	2
14877	4	219	study	25	1948	15,000 feet in the air. 	[824, 848]	human	Flight	2
14878	4	219	study	26	1949	According to some reports, 	[848, 875]	human	Flight	2
14879	4	219	study	27	1950	he didn't dare shoot out the balloons, 	[875, 914]	human	Flight	2
14880	4	219	study	28	1951	for fear the chair would tip. 	[914, 944]	human	Flight	2
14881	4	219	study	29	1952	Eventually, he drifted into the approach corridor of Long Beach airport, 	[944, 1017]	human	Flight	2
14882	4	219	study	30	1953	disrupting air traffic. 	[1017, 1041]	human	Flight	2
14883	4	219	study	31	1954	Imagine for a moment what that must have looked like to the folks waiting for clearance to land: 	[1041, 1138]	human	Flight	2
14884	4	219	study	32	1955	a man in a lawn chair with a gun, 	[1138, 1172]	human	Flight	2
14885	4	219	study	33	1956	some three miles above the ground. 	[1172, 1207]	human	Flight	2
14886	4	219	study	34	1957	He did finally touch down safely, 	[1207, 1241]	human	Flight	2
14887	4	219	study	35	1958	though not before getting tangled in some power lines 	[1241, 1295]	human	Flight	2
14888	4	219	study	36	1959	and knocking out power in the entire Long Beach area. 	[1295, 1349]	human	Flight	2
14889	4	219	study	37	1960	It goes without saying that Larry, upon touchdown, was arrested. 	[1349, 1414]	human	Flight	2
14890	4	219	study	38	1961	Seems the FAA took umbrage with his violation of restricted airspace.	[1414, 1483]	human	Flight	2
14891	4	219	study	39	1962	But by the time they nabbed him, the story had spread, 	[1483, 1538]	human	Flight	2
14892	4	219	study	40	1963	and a few crack reporters witnessed his arrest. 	[1538, 1586]	human	Flight	2
14893	4	219	study	41	1964	One of those reporters asked why he'd done it. 	[1586, 1633]	human	Flight	2
14894	4	219	study	42	1965	Larry's response? 	[1633, 1651]	human	Flight	2
14895	4	219	study	43	1966	"""A man can't just sit around."""	[1651, 1681]	human	Flight	2
14896	4	219	recall	1	1924	larry walters had always wanted to fly	[0, 38]	human	Flight	2
14897	4	219	recall	2	1925	the problem was that he had poor vision	[40, 79]	human	Flight	2
14898	4	219	recall	3	1926	making him ill - suited to be a pilot	[81, 116]	human	Flight	2
14899	4	219	recall	4	1927	most people would just give up on their dream at this point	[118, 177]	human	Flight	2
14900	4	219	recall	5	1928	larry is not most people	[182, 206]	human	Flight	2
14901	4	219	recall	6	1933	he built his own craft	[208, 231]	human	Flight	2
14902	4	219	recall	7	1934	made of a lawn chair	[231, 251]	human	Flight	2
14903	4	219	recall	8	1935	a seatbelt ,	[253, 265]	human	Flight	2
14904	4	219	recall	9	2273	and 40 odd - weather balloons .	[265, 294]	human	Flight	2
14905	4	219	recall	10	1937	he brought with him a pellet gun	[294, 326]	human	Flight	2
14906	4	219	recall	11	1938	radio ,	[328, 335]	human	Flight	2
14907	4	219	recall	12	2274	and some sandwiches .	[335, 356]	human	Flight	2
14908	4	219	recall	13	1940	he broke the line tethering him	[356, 388]	human	Flight	2
14909	4	219	recall	14	1941	to his jeep	[388, 399]	human	Flight	2
14910	4	219	recall	15	2275	, and planned to float 30 feet above the air ,	[399, 445]	human	Flight	2
14911	4	219	recall	16	1944	shoot some balloons , and gently float his way back to earth .	[445, 506]	human	Flight	2
14912	4	219	recall	17	1947	however , when he broke the line	[506, 537]	human	Flight	2
14913	4	219	recall	18	1948	he found himself 15,000 feet in the air	[539, 578]	human	Flight	2
14914	4	219	recall	19	2276	. he did n't dare shoot any balloons	[578, 614]	human	Flight	2
14915	4	219	recall	20	1951	for fear the chair would tip .	[614, 643]	human	Flight	2
14916	4	219	recall	21	1952	he soon found himself in long beach airport airspace	[647, 699]	human	Flight	2
14917	4	219	recall	22	2276	imagine what a sight that was for people waiting for their aircrafts to land !	[701, 778]	human	Flight	2
14918	4	219	recall	23	2277	a man in a lawn chair !	[779, 801]	human	Flight	2
14919	4	219	recall	24	1957	eventually he did make it back to earth	[802, 841]	human	Flight	2
14920	4	219	recall	25	1958	but not before getting tangled in some power cords	[843, 894]	human	Flight	2
14921	4	219	recall	26	1959	and knocking out power for the entire long beach area	[894, 947]	human	Flight	2
14922	4	219	recall	27	1960	it goes without saying that when he landed , he was arrested	[953, 1012]	human	Flight	2
14923	4	219	recall	28	2278	the faa took issue with him being in restricted airspace .	[1014, 1071]	human	Flight	2
14924	4	219	recall	29	2279	when he got arrested , there were a lot of reporters .	[1072, 1124]	human	Flight	2
14925	4	219	recall	30	1964	one of the reporters asked why he did it	[1125, 1165]	human	Flight	2
14926	4	219	recall	31	2280	"he replied , "" a man ca n't just sit around ! """	[1167, 1209]	human	Flight	2
14927	4	220	study	1	1924	Larry Walters had a dream that he could fly.  	[0, 46]	human	Flight	3
14928	4	220	study	2	1925	The problem was that Larry's vision was poor, 	[46, 92]	human	Flight	3
14929	4	220	study	3	1926	and he was thus ill-suited to become a pilot. 	[92, 138]	human	Flight	3
14930	4	220	study	4	1927	Most people, faced with similar limitations, might let go of such a dream.	[138, 212]	human	Flight	3
14931	4	220	study	5	1928	Larry Walters was not most people. 	[212, 247]	human	Flight	3
14932	4	220	study	6	1929	On a sunny summer day 	[247, 269]	human	Flight	3
14933	4	220	study	7	1930	in 1982, 	[269, 278]	human	Flight	3
14934	4	220	study	8	1931	in his modest backyard 	[278, 301]	human	Flight	3
14935	4	220	study	9	1932	in San Pedro, 	[301, 315]	human	Flight	3
14936	4	220	study	10	1933	Larry boarded a makeshift aircraft 	[315, 350]	human	Flight	3
14937	4	220	study	11	1934	comprising a lawn chair, 	[350, 375]	human	Flight	3
14938	4	220	study	12	1935	a seat belt, 	[375, 388]	human	Flight	3
14939	4	220	study	13	1936	and forty-odd weather balloons. 	[388, 420]	human	Flight	3
14940	4	220	study	14	1937	Armed with a pellet gun, 	[420, 445]	human	Flight	3
14941	4	220	study	15	1938	a CB radio, 	[445, 457]	human	Flight	3
14942	4	220	study	16	1939	and a cooler full of sandwiches, 	[457, 490]	human	Flight	3
14943	4	220	study	17	1940	he released the line that tethered his craft 	[490, 535]	human	Flight	3
14944	4	220	study	18	1941	to his Jeep, 	[535, 548]	human	Flight	3
14945	4	220	study	19	1942	rose to a height of thirty feet or so, 	[548, 587]	human	Flight	3
14946	4	220	study	20	1943	and had himself a little picnic. 	[587, 620]	human	Flight	3
14947	4	220	study	21	1944	He planned to just shoot out a couple balloons and float gently back to earth, 	[620, 699]	human	Flight	3
14948	4	220	study	22	1945	just as easy as could be.	[699, 724]	human	Flight	3
14949	4	220	study	23	1946	But Larry, it would seem, was not so good with physics. 	[724, 780]	human	Flight	3
14950	4	220	study	24	1947	When he released the tether, his craft rose 	[780, 824]	human	Flight	3
14951	4	220	study	25	1948	15,000 feet in the air. 	[824, 848]	human	Flight	3
14952	4	220	study	26	1949	According to some reports, 	[848, 875]	human	Flight	3
14953	4	220	study	27	1950	he didn't dare shoot out the balloons, 	[875, 914]	human	Flight	3
14954	4	220	study	28	1951	for fear the chair would tip. 	[914, 944]	human	Flight	3
14955	4	220	study	29	1952	Eventually, he drifted into the approach corridor of Long Beach airport, 	[944, 1017]	human	Flight	3
14956	4	220	study	30	1953	disrupting air traffic. 	[1017, 1041]	human	Flight	3
14957	4	220	study	31	1954	Imagine for a moment what that must have looked like to the folks waiting for clearance to land: 	[1041, 1138]	human	Flight	3
14958	4	220	study	32	1955	a man in a lawn chair with a gun, 	[1138, 1172]	human	Flight	3
14959	4	220	study	33	1956	some three miles above the ground. 	[1172, 1207]	human	Flight	3
14960	4	220	study	34	1957	He did finally touch down safely, 	[1207, 1241]	human	Flight	3
14961	4	220	study	35	1958	though not before getting tangled in some power lines 	[1241, 1295]	human	Flight	3
14962	4	220	study	36	1959	and knocking out power in the entire Long Beach area. 	[1295, 1349]	human	Flight	3
14963	4	220	study	37	1960	It goes without saying that Larry, upon touchdown, was arrested. 	[1349, 1414]	human	Flight	3
14964	4	220	study	38	1961	Seems the FAA took umbrage with his violation of restricted airspace.	[1414, 1483]	human	Flight	3
14965	4	220	study	39	1962	But by the time they nabbed him, the story had spread, 	[1483, 1538]	human	Flight	3
14966	4	220	study	40	1963	and a few crack reporters witnessed his arrest. 	[1538, 1586]	human	Flight	3
14967	4	220	study	41	1964	One of those reporters asked why he'd done it. 	[1586, 1633]	human	Flight	3
14968	4	220	study	42	1965	Larry's response? 	[1633, 1651]	human	Flight	3
14969	4	220	study	43	1966	"""A man can't just sit around."""	[1651, 1681]	human	Flight	3
14970	4	220	recall	2	2281	once upon a time , there was a man who wanted to fly .	[0, 52]	human	Flight	3
